ANO,UF,Código IBGE ,Município,Nº do Decreto,Data do Decreto,Desastre,SE/ECP,Nº da Portaria,Data da Portaria
2014,RN,2413904,TAIPU,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2413904,TAIPU,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414001,TANGARÁ,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414001,TANGARÁ,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414100,TENENTE ANANIAS,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414100,TENENTE ANANIAS,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414159,TENENTE LAURENTINO CRUZ,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414159,TENENTE LAURENTINO CRUZ,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2411056,TIBAU,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2411056,TIBAU,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414209,TIBAU DO SUL,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414308,TIMBAÚBA DOS BATISTAS,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414308,TIMBAÚBA DOS BATISTAS,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414407,TOUROS,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414407,TOUROS,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414456,TRIUNFO POTIGUAR,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414456,TRIUNFO POTIGUAR,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414506,UMARIZAL,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414506,UMARIZAL,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414605,UPANEMA,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414605,UPANEMA,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414704,VÁRZEA,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414704,VÁRZEA,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414753,VENHA-VER,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414753,VENHA-VER,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414803,VERA CRUZ,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414803,VERA CRUZ,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2414902,VIÇOSA,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RN,2414902,VIÇOSA,24.700,29/09/14,SECA,SE,273,14/10/14
2014,RN,2415008,VILA FLOR,24.209,24/03/14,SECA,SE,110,08/04/14
2014,RO,1100000,GOVERNO DO ESTADO,18.749,03/04/14,INUNDAÇÕES,ECP,124,29/04/14
2014,RO,1100000,GOVERNO DO ESTADO,19215,30/09/14,INUNDAÇÕES,ECP,264,10/10/14
2014,RO,1100106,GUAJARÁ-MIRIM,18.608,13/02/14,INUNDAÇÕES,SE,058,17/02/14
2014,RO,1100338,NOVA MAMORÉ,18.608,13/02/14,INUNDAÇÕES,SE,058,17/02/14
2014,RO,1100205,PORTO VELHO,18.608,13/02/14,INUNDAÇÕES,SE,058,17/02/14
2014,RO,1100205,PORTO VELHO,13.420,27/02/14,INUNDAÇÕES,ECP,086,13/03/14
2014,RO,1100288,ROLIM DE MOURA,18.608,13/02/14,INUNDAÇÕES,SE,058,17/02/14
2014,RS,4300307,ALECRIM,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4301206,ARROIO DO TIGRE,2745/2014,23/10/14,VENDAVAL,SE,301,10/11/14
2014,RS,4301305,ARROIO GRANDE,031,10/02/14,ENXURRADAS,SE,112,08/04/14
2014,RS,4301404,ARVOREZINHA,2057/2013,11/11/13,GRANIZO,SE,027,30/01/14
2014,RS,4301552,ÁUREA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4301701,BARÃO DE COTEGIPE,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4301750,BARÃO DO TRIUNFO,51.635,14/07/14,ENXURRADAS,SE,189,16/07/14
2014,RS,4301859,BARRA DO GUARITA,51.621,07/07/14,ENXURRADAS,ECP,177,08/07/14
2014,RS,4301925,BARRA DO RIO AZUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4302006,BARROS CASSAL,84/2014,20/10/14,VENDAVAL,SE,301,10/11/14
2014,RS,4302154,BOA VISTA DAS MISSÕES,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4302501,BOSSOROCA,4469/2014,28/10/14,VENDAVAL,SE,313,27/11/14
2014,RS,4302600,BRAGA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4303004,CACHOEIRA DO SUL,128,20/11/13,ENXURRADAS,SE,003,03/01/14
2014,RS,4303400,CAIÇARA,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4303509,CAMAQUÃ,17250,16/01/14,ESTIAGEM,SE,142,15/05/14
2014,RS,4303558,CAMARGO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4303707,CAMPINA DAS MISSÕES,51.635,14/07/14,ENXURRADAS,SE,189,16/07/14
2014,RS,4303806,CAMPINAS DO SUL,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4304002,CAMPO NOVO,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4304200,CANDELÁRIA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4304309,CÂNDIDO GODÓI,061/2014,01/10/14,ENXURRADAS,SE,257,09/10/14
2014,RS,4304358,CANDIOTA,3437,08/08/14,CHUVAS INTENSAS,SE,209,21/08/14
2014,RS,4304655,CAPÃO DO CIPÓ,054/2014,21/10/14,VENDAVAL,SE,309,20/11/14
2014,RS,4304903,CASCA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4304952,CASEIROS,733,03/12/13,VENDAVAL,SE,003,03/01/14
2014,RS,4305116,CENTENÁRIO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4305132,CERRO BRANCO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4305157,CERRO GRANDE,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4305405,CHIAPETTA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4305447,CHUVISCA,773/2014,10/01/14,ESTIAGEM,SE,027,30/01/14
2014,RS,4305504,CIRÍACO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4305801,CONSTANTINA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4305900,CORONEL BICACO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306007,CRISSIUMAL,054/2014,14/04/14,ENXURRADAS,SE,129,05/05/14
2014,RS,4306007,CRISSIUMAL,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4306056,CRISTAL,2269/2013,27/12/13,ESTIAGEM,SE,027,30/01/14
2014,RS,4306056,CRISTAL,51.635,14/07/14,CHUVAS INTENSAS,SE,189,16/07/14
2014,RS,4306072,CRISTAL DO SUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306130,CRUZALTENSE,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306304,DAVID CANABARRO,153/2013,05/12/13,GRANIZO,SE,034,06/02/14
2014,RS,4306304,DAVID CANABARRO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306320,DERRUBADAS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306429,DOIS IRMÃOS DAS MISSÕES,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4306502,DOM FELICIANO,2934/2014,14/01/14,ESTIAGEM,SE,027,30/01/14
2014,RS,4306734,DOUTOR MAURÍCIO CARDOSO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306759,DOUTOR RICARDO,068/2013,11/11/13,GRANIZO,SE,061,21/02/14
2014,RS,4306924,ENGENHO VELHO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306957,ENTRE RIOS DO SUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4306973,EREBANGO,1006,13/04/14,TORNADOS¹,SE,122,23/04/14
2014,RS,4306973,EREBANGO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4307054,ERNESTINA,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4307203,ERVAL GRANDE,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4307302,ERVAL SECO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4307450,ESPERANÇA DO SUL,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4307500,ESPUMOSO,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4307559,ESTAÇÃO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4307815,ESTRELA VELHA,1436,12/12/13,GRANIZO,SE,008,10/01/14
2014,RS,4307815,ESTRELA VELHA,1524,20/10/14,VENDAVAL,SE,307,14/11/14
2014,RS,4308052,FAXINALZINHO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4308250,FLORIANO PEIXOTO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4308409,FORMIGUEIRO,3657,21/11/13,INUNDAÇÕES,SE,061,21/02/14
2014,RS,4308508,FREDERICO WESTPHALEN,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4308656,GARRUCHOS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4308706,GAURAMA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4308854,GENTIL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4307104,HERVAL,009,14/01/14,ESTIAGEM,SE,027,30/01/14
2014,RS,4309571,HERVEIRAS,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4309571,HERVEIRAS,2051,03/09/14,VENDAVAL,SE,247,18/09/14
2014,RS,4309654,HULHA NEGRA,1868,27/10/14,CHUVAS INTENSAS,SE,307,14/11/14
2014,RS,4309704,HUMAITÁ,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4309753,IBARAMA,51.621,07/07/14,VENDAVAL,SE,178,08/07/14
2014,RS,4309951,IBIRAPUITÃ,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4310462,IPIRANGA DO SUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4310504,IRAÍ,51.621,07/07/14,ALAGAMENTOS,ECP,177,08/07/14
2014,RS,4310538,ITAARA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4310603,ITAQUI,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4310702,ITATIBA DO SUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4310850,JABOTICABA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4310900,JACUTINGA,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4311106,JAGUARI,051/2014,28/07/14,ENXURRADAS,SE,209,21/08/14
2014,RS,4311205,JÚLIO DE CASTILHOS,5680,20/10/14,VENDAVAL,SE,309,20/11/14
2014,RS,4311270,LAGOA DOS TRÊS CANTOS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4311270,LAGOA DOS TRÊS CANTOS,075/2014,02/10/14,ENXURRADAS,SE,309,20/11/14
2014,RS,4311254,LAGOÃO,1505,05/12/13,VENDAVAL,SE,003,03/01/14
2014,RS,4311429,LAJEADO DO BUGRE,19/14,12/04/14,ENXURRADAS,SE,122,23/04/14
2014,RS,4311429,LAJEADO DO BUGRE,51.624,09/07/14,ENXURRADAS,SE,189,16/07/14
2014,RS,4311601,LIBERATO SALZANO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4311700,MACHADINHO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4311908,MARCELINO RAMOS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4312138,MATO CASTELHANO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4312153,MATO LEITÃO,51.635,14/07/14,ENXURRADAS,SE,189,16/07/14
2014,RS,4312203,MAXIMILIANO DE ALMEIDA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4312302,MIRAGUAÍ,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4312351,MONTAURI,1098/2014,22/10/14,ENXURRADAS,SE,301,10/11/14
2014,RS,4312385,MONTE BELO DO SUL,120/2013,12/11/13,GRANIZO,SE,061,21/02/14
2014,RS,4312674,NICOLAU VERGUEIRO,1885/2014,12/02/14,ESTIAGEM,SE,142,15/05/14
2014,RS,4312674,NICOLAU VERGUEIRO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4312708,NONOAI,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4312757,NOVA ALVORADA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4313003,NOVA BRÉSCIA,052/2013,12/11/13,GRANIZO,SE,027,30/01/14
2014,RS,4313490,NOVO BARREIRO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4313441,NOVO TIRADENTES,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4313607,PAIM FILHO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4313706,PALMEIRA DAS MISSÕES,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4313706,PALMEIRA DAS MISSÕES,146,14/10/14,GRANIZO,SE,301,10/11/14
2014,RS,4313805,PALMITINHO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4314027,PARAÍSO DO SUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4314068,PASSA SETE,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4314134,PAULO BENTO,51.621,07/07/14,ALAGAMENTOS,SE,178,08/07/14
2014,RS,4314456,PINHAL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4314472,PINHAL GRANDE,1766,28/11/14,GRANIZO,SE,331,26/12/14
2014,RS,4314498,PINHEIRINHO DO VALE,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4314548,PINTO BANDEIRA,58/2013,20/09/13,GRANIZO,SE,009,15/01/14
2014,RS,4314555,PIRAPÓ,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4314704,PLANALTO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4314779,PONTÃO,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4314787,PONTE PRETA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4315008,PORTO LUCENA,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4315057,PORTO MAUÁ,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4315073,PORTO VERA CRUZ,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4315107,PORTO XAVIER,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4315305,QUARAÍ,063,11/11/13,VENDAVAL,SE,009,15/01/14
2014,RS,4315313,QUATRO IRMÃOS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4315404,REDENTORA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4315503,RESTINGA SECA,63/2014,01/09/14,TORNADOS,SE,231,10/09/14
2014,RS,4315552,RIO DOS ÍNDIOS,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4315909,RODEIO BONITO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4316204,RONDINHA,51.621,07/07/14,ALAGAMENTOS,SE,178,08/07/14
2014,RS,4316303,ROQUE GONZALES,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4316402,ROSÁRIO DO SUL,094,21/10/14,GRANIZO,SE,313,27/11/14
2014,RS,4316428,SAGRADA FAMÍLIA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4316600,SANANDUVA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4317202,SANTA ROSA,180,01/10/14,CHUVAS INTENSAS,SE,280,20/10/14
2014,RS,4317301,SANTA VITÓRIA DO PALMAR,015,06/03/14,ALAGAMENTOS,SE,142,15/05/14
2014,RS,4317103,SANT'ANA DO LIVRAMENTO,6705,27/12/13,ESTIAGEM,SE,008,10/01/14
2014,RS,4317400,SANTIAGO,101/2014,21/10/14,VENDAVAL,SE,307,14/11/14
2014,RS,4317509,SANTO ÂNGELO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4317707,SANTO ANTÔNIO DAS MISSÕES,3805/2014,30/10/14,CHUVAS INTENSAS,SE,309,20/11/14
2014,RS,4317558,SANTO ANTÔNIO DO PALMA,51.635,14/07/14,CHUVAS INTENSAS,SE,189,16/07/14
2014,RS,4317806,SANTO AUGUSTO,51.635,14/07/14,ENXURRADAS,SE,189,16/07/14
2014,RS,4317905,SANTO CRISTO,054/2014,03/10/14,ENXURRADAS,SE,298,05/11/14
2014,RS,4318002,SÃO BORJA,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4318051,SÃO DOMINGOS DO SUL,1536,06/10/14,CHUVAS INTENSAS,SE,257,09/10/14
2014,RS,4318408,SÃO JERÔNIMO,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4318424,SÃO JOÃO DA URTIGA,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4318432,SÃO JOÃO DO POLÊSINE,1424,14/11/13,ENXURRADAS,SE,014,24/01/14
2014,RS,4318457,SÃO JOSÉ DAS MISSÕES,51.621,07/07/14,ALAGAMENTOS,SE,178,08/07/14
2014,RS,4318499,SÃO JOSÉ DO INHACORÁ,077/2014,30/09/14,ENXURRADAS,SE,257,09/10/14
2014,RS,4318606,SÃO JOSÉ DO OURO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4318804,SÃO LOURENÇO DO SUL,3900,12/12/13,GRANIZO,SE,003,03/01/14
2014,RS,4318903,SÃO LUIZ GONZAGA,4253,15/10/14,CHUVAS INTENSAS,SE,307,14/11/14
2014,RS,4319109,SÃO MARTINHO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4319158,SÃO MIGUEL DAS MISSÕES,2153/2014,10/10/14,CHUVAS INTENSAS,SE,298,05/11/14
2014,RS,4319208,SÃO NICOLAU,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4319364,SÃO PEDRO DAS MISSÕES,51.621,07/07/14,ALAGAMENTOS,SE,178,08/07/14
2014,RS,4319372,SÃO PEDRO DO BUTIÁ,1603/2014,24/10/14,CHUVAS INTENSAS,SE,307,14/11/14
2014,RS,4319604,SÃO SEPÉ,3769,28/07/14,ENXURRADAS,SE,209,21/08/14
2014,RS,4319737,SÃO VALÉRIO DO SUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4320107,SARANDI,3040,28/02/14,ENXURRADAS,SE,142,15/05/14
2014,RS,4320206,SEBERI,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4320230,SEDE NOVA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4320453,SÉRIO,1060,31/08/14,GRANIZO,SE,247,18/09/14
2014,RS,4320578,SETE DE SETEMBRO,1029,01/10/14,ENXURRADAS,SE,294,30/10/14
2014,RS,4320651,SILVEIRA MARTINS,51.635,14/07/14,ENXURRADAS,SE,189,16/07/14
2014,RS,4320909,TAPEJARA,3998/14,14/04/14,TORNADOS,SE,122,23/04/14
2014,RS,4321329,TAQUARUÇU DO SUL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4321402,TENENTE PORTELA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4321469,TIO HUGO,0988/2014,24/10/14,ENXURRADAS,SE,309,20/11/14
2014,RS,4321477,TIRADENTES DO SUL,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4321634,TRÊS ARROIOS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4321808,TRÊS DE MAIO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4321857,TRÊS PALMEIRAS,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4321907,TRÊS PASSOS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4321956,TRINDADE DO SUL,51.621,07/07/14,CHUVAS INTENSAS,SE,178,08/07/14
2014,RS,4322152,TUNAS,1479,12/11/13,GRANIZO,SE,027,30/01/14
2014,RS,4322202,TUPANCIRETÃ,4633,19/10/14,VENDAVAL,SE,307,14/11/14
2014,RS,4322376,UNISTALDA,027/2014,20/10/14,VENDAVAL,SE,301,10/11/14
2014,RS,4322400,URUGUAIANA,51.621,07/07/14,INUNDAÇÕES,SE,178,08/07/14
2014,RS,4322533,VALE DO SOL,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4322558,VANINI,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4322608,VENÂNCIO AIRES,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4322905,VIADUTOS,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4323101,VICENTE DUTRA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4323200,VICTOR GRAEFF,0081/2014,23/10/14,ENXURRADAS,SE,307,14/11/14
2014,RS,4323358,VILA LÂNGARO,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4323408,VILA MARIA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4323507,VISTA ALEGRE,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4323705,VISTA GAÚCHA,51.621,07/07/14,ENXURRADAS,SE,178,08/07/14
2014,RS,4323754,VITÓRIA DAS MISSÕES,1893/2014,23/10/14,CHUVAS INTENSAS,SE,309,20/11/14
2014,SC,4200051,ABDON BATISTA,62,27/06/14,ENXURRADAS,SE,253,30/09/14
2014,SC,4200309,AGRONÔMICA,40/2014,28/06/14,INUNDAÇÕES,SE,198,06/08/14
2014,SC,4200408,ÁGUA DOCE,043/2014,26/06/14,CHUVAS INTENSAS,SE,197,30/06/14
2014,SC,4200507,ÁGUAS DE CHAPECÓ,260/2014,29/06/14,INUNDAÇÕES,ECP,196,30/06/14
2014,SC,4201273,ARABUTÃ,1504,01/05/14,INUNDAÇÕES,SE,187,14/07/14
2014,SC,4201273,ARABUTÃ,1548,04/07/14,ENXURRADAS,SE,198,06/08/14
2014,SC,4201307,ARAQUARI,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4201406,ARARANGUÁ,6395,14/02/14,ENXURRADAS,SE,179,10/07/14
2014,SC,4201653,ARVOREDO,1670,30/06/14,INUNDAÇÕES,SE,197,30/06/14
2014,SC,4202057,BALNEÁRIO BARRA DO SUL,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4220000,BALNEÁRIO RINCÃO,158,29/06/14,ALAGAMENTOS,SE,208,20/08/14
2014,SC,4202131,BELA VISTA DO TOLDO,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4202206,BENEDITO NOVO,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4203006,CAÇADOR,6048,30/06/14,INUNDAÇÕES,SE,253,30/09/14
2014,SC,4203105,CAIBI,095/2014,27/06/14,INUNDAÇÕES,SE,253,30/09/14
2014,SC,4203154,CALMON,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4203303,CAMPO ALEGRE,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4203501,CAMPO ERÊ,424,30/06/14,CHUVAS INTENSAS,SE,269,13/10/14
2014,SC,4203808,CANOINHAS,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4203907,CAPINZAL,092,27/06/14,CHUVAS INTENSAS,SE,208,20/08/14
2014,SC,4204400,CORONEL FREITAS,6848/2014,03/07/14,CHUVAS INTENSAS,SE,198,06/08/14
2014,SC,4204509,CORUPÁ,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4204608,CRICIÚMA,018,13/01/14,ENXURRADAS,SE,129,05/05/14
2014,SC,4205001,DIONÍSIO CERQUEIRA,5225/2014,27/06/14,ENXURRADAS,SE,208,20/08/14
2014,SC,4205001,DIONÍSIO CERQUEIRA,5275/2014,29/09/14,ENXURRADAS,SE,275,16/10/14
2014,SC,4205100,DONA EMMA,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4205159,DOUTOR PEDRINHO,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4205506,FRAIBURGO,168,01/07/14,CHUVAS INTENSAS,SE,253,30/09/14
2014,SC,4206504,GUARAMIRIM,337/2014,08/06/14,INUNDAÇÕES,ECP,171,24/06/14
2014,SC,4206652,GUATAMBÚ,88/2014,26/06/14,ENXURRADAS,SE,269,13/10/14
2014,SC,4206801,IBICARÉ,016,27/06/14,CHUVAS INTENSAS,SE,269,13/10/14
2014,SC,4207007,IÇARA,023/2014,14/02/14,ENXURRADAS,SE,112,08/04/14
2014,SC,4207601,IPIRA,172/2014,26/06/14,CHUVAS INTENSAS,SE,247,18/09/14
2014,SC,4207700,IPUMIRIM,2074,01/07/14,CHUVAS INTENSAS,SE,198,06/08/14
2014,SC,4207908,IRINEÓPOLIS,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4208005,ITÁ,67,27/06/14,CHUVAS INTENSAS,SE,200,13/08/14
2014,SC,4208104,ITAIÓPOLIS,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4208401,ITAPIRANGA,117,26/06/14,INUNDAÇÕES,SE,197,30/06/14
2014,SC,4208609,JABORÁ,1527,26/06/14,CHUVAS INTENSAS,SE,253,30/09/14
2014,SC,4208708,JACINTO MACHADO,022,14/02/14,ENXURRADAS,SE,093,27/03/14
2014,SC,4208906,JARAGUÁ DO SUL,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4209151,JOSÉ BOITEUX,2.252,12/06/14,ENXURRADAS,SE,170,24/06/14
2014,SC,4209177,JUPIÁ,394/13,02/12/13,ENXURRADAS,SE,034,06/02/14
2014,SC,4209201,LACERDÓPOLIS,023/2014,27/06/14,CHUVAS INTENSAS,SE,200,13/08/14
2014,SC,4209300,LAGES,14.615,13/10/14,GRANIZO,SE,276,16/10/14
